Timestep,Primary Energy Factor kWh/kWh delivered,Emissions Factor kgCO2e/kWh,Emissions Factor kgCO2e/kWh including out-of-scope emissions
5217,1.969103316,0.086185206,0.086185206
5218,1.969103316,0.086185206,0.086185206
5219,1.969103316,0.086185206,0.086185206
5220,1.969103316,0.086185206,0.086185206
5221,1.969103316,0.086185206,0.086185206
5222,1.969103316,0.086185206,0.086185206
5223,1.969103316,0.086185206,0.086185206
5224,1.969103316,0.086185206,0.086185206
5225,1.969103316,0.086185206,0.086185206
5226,1.969103316,0.086185206,0.086185206
5227,1.969103316,0.086185206,0.086185206
5228,1.969103316,0.086185206,0.086185206
5229,1.969103316,0.086185206,0.086185206
5230,1.969103316,0.086185206,0.086185206
5231,1.969103316,0.086185206,0.086185206
5232,1.969103316,0.086185206,0.086185206
5233,1.969103316,0.086185206,0.086185206
5234,1.969103316,0.086185206,0.086185206
5235,1.969103316,0.086185206,0.086185206
5236,1.969103316,0.086185206,0.086185206
5237,1.969103316,0.086185206,0.086185206
5238,1.969103316,0.086185206,0.086185206
5239,1.969103316,0.086185206,0.086185206
5240,1.969103316,0.086185206,0.086185206
5241,1.969103316,0.086185206,0.086185206
5242,1.969103316,0.086185206,0.086185206
5243,1.969103316,0.086185206,0.086185206
5244,1.969103316,0.086185206,0.086185206
5245,1.969103316,0.086185206,0.086185206
5246,1.969103316,0.086185206,0.086185206
5247,1.969103316,0.086185206,0.086185206
5248,1.969103316,0.086185206,0.086185206
5249,1.969103316,0.086185206,0.086185206
5250,1.969103316,0.086185206,0.086185206
5251,1.969103316,0.086185206,0.086185206
5252,1.969103316,0.086185206,0.086185206
5253,1.969103316,0.086185206,0.086185206
5254,1.969103316,0.086185206,0.086185206
5255,1.969103316,0.086185206,0.086185206
5256,1.969103316,0.086185206,0.086185206
5257,1.969103316,0.086185206,0.086185206
5258,1.969103316,0.086185206,0.086185206
5259,1.969103316,0.086185206,0.086185206
5260,1.969103316,0.086185206,0.086185206
5261,1.969103316,0.086185206,0.086185206
5262,1.969103316,0.086185206,0.086185206
5263,1.969103316,0.086185206,0.086185206
5264,1.969103316,0.086185206,0.086185206
5265,1.969103316,0.086185206,0.086185206
5266,1.969103316,0.086185206,0.086185206
5267,1.969103316,0.086185206,0.086185206
5268,1.969103316,0.086185206,0.086185206
5269,1.969103316,0.086185206,0.086185206
5270,1.969103316,0.086185206,0.086185206
5271,1.969103316,0.086185206,0.086185206
5272,1.969103316,0.086185206,0.086185206
5273,1.969103316,0.086185206,0.086185206
5274,1.969103316,0.086185206,0.086185206
5275,1.969103316,0.086185206,0.086185206
5276,1.969103316,0.086185206,0.086185206
5277,1.969103316,0.086185206,0.086185206
5278,1.969103316,0.086185206,0.086185206
5279,1.969103316,0.086185206,0.086185206
5280,1.969103316,0.086185206,0.086185206
5281,1.969103316,0.086185206,0.086185206
5282,1.969103316,0.086185206,0.086185206
5283,1.969103316,0.086185206,0.086185206
5284,1.969103316,0.086185206,0.086185206
5285,1.969103316,0.086185206,0.086185206
5286,1.969103316,0.086185206,0.086185206
5287,1.969103316,0.086185206,0.086185206
5288,1.969103316,0.086185206,0.086185206
5289,1.969103316,0.086185206,0.086185206
5290,1.969103316,0.086185206,0.086185206
5291,1.969103316,0.086185206,0.086185206
5292,1.969103316,0.086185206,0.086185206
5293,1.969103316,0.086185206,0.086185206
5294,1.969103316,0.086185206,0.086185206
5295,1.969103316,0.086185206,0.086185206
5296,1.969103316,0.086185206,0.086185206
5297,1.969103316,0.086185206,0.086185206
5298,1.969103316,0.086185206,0.086185206
5299,1.969103316,0.086185206,0.086185206
5300,1.969103316,0.086185206,0.086185206
5301,1.969103316,0.086185206,0.086185206
5302,1.969103316,0.086185206,0.086185206
5303,1.969103316,0.086185206,0.086185206
5304,1.969103316,0.086185206,0.086185206
5305,1.969103316,0.086185206,0.086185206
5306,1.969103316,0.086185206,0.086185206
5307,1.969103316,0.086185206,0.086185206
5308,1.969103316,0.086185206,0.086185206
5309,1.969103316,0.086185206,0.086185206
5310,1.969103316,0.086185206,0.086185206
5311,1.969103316,0.086185206,0.086185206
5312,1.969103316,0.086185206,0.086185206
5313,1.969103316,0.086185206,0.086185206
5314,1.969103316,0.086185206,0.086185206
5315,1.969103316,0.086185206,0.086185206
5316,1.969103316,0.086185206,0.086185206
5317,1.969103316,0.086185206,0.086185206
5318,1.969103316,0.086185206,0.086185206
5319,1.969103316,0.086185206,0.086185206
5320,1.969103316,0.086185206,0.086185206
5321,1.969103316,0.086185206,0.086185206
5322,1.969103316,0.086185206,0.086185206
5323,1.969103316,0.086185206,0.086185206
5324,1.969103316,0.086185206,0.086185206
5325,1.969103316,0.086185206,0.086185206
5326,1.969103316,0.086185206,0.086185206
5327,1.969103316,0.086185206,0.086185206
5328,1.969103316,0.086185206,0.086185206
5329,1.969103316,0.086185206,0.086185206
5330,1.969103316,0.086185206,0.086185206
5331,1.969103316,0.086185206,0.086185206
5332,1.969103316,0.086185206,0.086185206
5333,1.969103316,0.086185206,0.086185206
5334,1.969103316,0.086185206,0.086185206
5335,1.969103316,0.086185206,0.086185206
5336,1.969103316,0.086185206,0.086185206
5337,1.969103316,0.086185206,0.086185206
5338,1.969103316,0.086185206,0.086185206
5339,1.969103316,0.086185206,0.086185206
5340,1.969103316,0.086185206,0.086185206
5341,1.969103316,0.086185206,0.086185206
5342,1.969103316,0.086185206,0.086185206
5343,1.969103316,0.086185206,0.086185206
5344,1.969103316,0.086185206,0.086185206
5345,1.969103316,0.086185206,0.086185206
5346,1.969103316,0.086185206,0.086185206
5347,1.969103316,0.086185206,0.086185206
5348,1.969103316,0.086185206,0.086185206
5349,1.969103316,0.086185206,0.086185206
5350,1.969103316,0.086185206,0.086185206
5351,1.969103316,0.086185206,0.086185206
5352,1.969103316,0.086185206,0.086185206
5353,1.969103316,0.086185206,0.086185206
5354,1.969103316,0.086185206,0.086185206
5355,1.969103316,0.086185206,0.086185206
5356,1.969103316,0.086185206,0.086185206
5357,1.969103316,0.086185206,0.086185206
5358,1.969103316,0.086185206,0.086185206
5359,1.969103316,0.086185206,0.086185206
5360,1.969103316,0.086185206,0.086185206
5361,1.969103316,0.086185206,0.086185206
5362,1.969103316,0.086185206,0.086185206
5363,1.969103316,0.086185206,0.086185206
5364,1.969103316,0.086185206,0.086185206
5365,1.969103316,0.086185206,0.086185206
5366,1.969103316,0.086185206,0.086185206
5367,1.969103316,0.086185206,0.086185206
5368,1.969103316,0.086185206,0.086185206
5369,1.969103316,0.086185206,0.086185206
5370,1.969103316,0.086185206,0.086185206
5371,1.969103316,0.086185206,0.086185206
5372,1.969103316,0.086185206,0.086185206
5373,1.969103316,0.086185206,0.086185206
5374,1.969103316,0.086185206,0.086185206
5375,1.969103316,0.086185206,0.086185206
5376,1.969103316,0.086185206,0.086185206
5377,1.969103316,0.086185206,0.086185206
5378,1.969103316,0.086185206,0.086185206
5379,1.969103316,0.086185206,0.086185206
5380,1.969103316,0.086185206,0.086185206
5381,1.969103316,0.086185206,0.086185206
5382,1.969103316,0.086185206,0.086185206
5383,1.969103316,0.086185206,0.086185206
5384,1.969103316,0.086185206,0.086185206
5385,1.969103316,0.086185206,0.086185206
5386,1.969103316,0.086185206,0.086185206
5387,1.969103316,0.086185206,0.086185206
5388,1.969103316,0.086185206,0.086185206
5389,1.969103316,0.086185206,0.086185206
5390,1.969103316,0.086185206,0.086185206
5391,1.969103316,0.086185206,0.086185206
5392,1.969103316,0.086185206,0.086185206
5393,1.969103316,0.086185206,0.086185206
5394,1.969103316,0.086185206,0.086185206
5395,1.969103316,0.086185206,0.086185206
5396,1.969103316,0.086185206,0.086185206
5397,1.969103316,0.086185206,0.086185206
5398,1.969103316,0.086185206,0.086185206
5399,1.969103316,0.086185206,0.086185206
5400,1.969103316,0.086185206,0.086185206
5401,1.969103316,0.086185206,0.086185206
5402,1.969103316,0.086185206,0.086185206
5403,1.969103316,0.086185206,0.086185206
5404,1.969103316,0.086185206,0.086185206
5405,1.969103316,0.086185206,0.086185206
5406,1.969103316,0.086185206,0.086185206
5407,1.969103316,0.086185206,0.086185206
5408,1.969103316,0.086185206,0.086185206
5409,1.969103316,0.086185206,0.086185206
5410,1.969103316,0.086185206,0.086185206
5411,1.969103316,0.086185206,0.086185206
5412,1.969103316,0.086185206,0.086185206
5413,1.969103316,0.086185206,0.086185206
5414,1.969103316,0.086185206,0.086185206
5415,1.969103316,0.086185206,0.086185206
5416,1.969103316,0.086185206,0.086185206
5417,1.969103316,0.086185206,0.086185206
5418,1.969103316,0.086185206,0.086185206
5419,1.969103316,0.086185206,0.086185206
5420,1.969103316,0.086185206,0.086185206
5421,1.969103316,0.086185206,0.086185206
5422,1.969103316,0.086185206,0.086185206
5423,1.969103316,0.086185206,0.086185206
5424,1.969103316,0.086185206,0.086185206
5425,1.969103316,0.086185206,0.086185206
5426,1.969103316,0.086185206,0.086185206
5427,1.969103316,0.086185206,0.086185206
5428,1.969103316,0.086185206,0.086185206
5429,1.969103316,0.086185206,0.086185206
5430,1.969103316,0.086185206,0.086185206
5431,1.969103316,0.086185206,0.086185206
5432,1.969103316,0.086185206,0.086185206
5433,1.969103316,0.086185206,0.086185206
5434,1.969103316,0.086185206,0.086185206
5435,1.969103316,0.086185206,0.086185206
5436,1.969103316,0.086185206,0.086185206
5437,1.969103316,0.086185206,0.086185206
5438,1.969103316,0.086185206,0.086185206
5439,1.969103316,0.086185206,0.086185206
5440,1.969103316,0.086185206,0.086185206
5441,1.969103316,0.086185206,0.086185206
5442,1.969103316,0.086185206,0.086185206
5443,1.969103316,0.086185206,0.086185206
5444,1.969103316,0.086185206,0.086185206
5445,1.969103316,0.086185206,0.086185206
5446,1.969103316,0.086185206,0.086185206
5447,1.969103316,0.086185206,0.086185206
5448,1.969103316,0.086185206,0.086185206
5449,1.969103316,0.086185206,0.086185206
5450,1.969103316,0.086185206,0.086185206
5451,1.969103316,0.086185206,0.086185206
5452,1.969103316,0.086185206,0.086185206
5453,1.969103316,0.086185206,0.086185206
5454,1.969103316,0.086185206,0.086185206
5455,1.969103316,0.086185206,0.086185206
5456,1.969103316,0.086185206,0.086185206
5457,1.969103316,0.086185206,0.086185206
5458,1.969103316,0.086185206,0.086185206
5459,1.969103316,0.086185206,0.086185206
5460,1.969103316,0.086185206,0.086185206
5461,1.969103316,0.086185206,0.086185206
5462,1.969103316,0.086185206,0.086185206
5463,1.969103316,0.086185206,0.086185206
5464,1.969103316,0.086185206,0.086185206
5465,1.969103316,0.086185206,0.086185206
5466,1.969103316,0.086185206,0.086185206
5467,1.969103316,0.086185206,0.086185206
5468,1.969103316,0.086185206,0.086185206
5469,1.969103316,0.086185206,0.086185206
5470,1.969103316,0.086185206,0.086185206
5471,1.969103316,0.086185206,0.086185206
5472,1.969103316,0.086185206,0.086185206
5473,1.969103316,0.086185206,0.086185206
5474,1.969103316,0.086185206,0.086185206
5475,1.969103316,0.086185206,0.086185206
5476,1.969103316,0.086185206,0.086185206
5477,1.969103316,0.086185206,0.086185206
5478,1.969103316,0.086185206,0.086185206
5479,1.969103316,0.086185206,0.086185206
5480,1.969103316,0.086185206,0.086185206
5481,1.969103316,0.086185206,0.086185206
5482,1.969103316,0.086185206,0.086185206
5483,1.969103316,0.086185206,0.086185206
5484,1.969103316,0.086185206,0.086185206
5485,1.969103316,0.086185206,0.086185206
5486,1.969103316,0.086185206,0.086185206
5487,1.969103316,0.086185206,0.086185206
5488,1.969103316,0.086185206,0.086185206
5489,1.969103316,0.086185206,0.086185206
5490,1.969103316,0.086185206,0.086185206
5491,1.969103316,0.086185206,0.086185206
5492,1.969103316,0.086185206,0.086185206
5493,1.969103316,0.086185206,0.086185206
5494,1.969103316,0.086185206,0.086185206
5495,1.969103316,0.086185206,0.086185206
5496,1.969103316,0.086185206,0.086185206
5497,1.969103316,0.086185206,0.086185206
5498,1.969103316,0.086185206,0.086185206
5499,1.969103316,0.086185206,0.086185206
5500,1.969103316,0.086185206,0.086185206
5501,1.969103316,0.086185206,0.086185206
5502,1.969103316,0.086185206,0.086185206
5503,1.969103316,0.086185206,0.086185206
5504,1.969103316,0.086185206,0.086185206
5505,1.969103316,0.086185206,0.086185206
5506,1.969103316,0.086185206,0.086185206
5507,1.969103316,0.086185206,0.086185206
5508,1.969103316,0.086185206,0.086185206
5509,1.969103316,0.086185206,0.086185206
5510,1.969103316,0.086185206,0.086185206
5511,1.969103316,0.086185206,0.086185206
5512,1.969103316,0.086185206,0.086185206
5513,1.969103316,0.086185206,0.086185206
5514,1.969103316,0.086185206,0.086185206
5515,1.969103316,0.086185206,0.086185206
5516,1.969103316,0.086185206,0.086185206
5517,1.969103316,0.086185206,0.086185206
5518,1.969103316,0.086185206,0.086185206
5519,1.969103316,0.086185206,0.086185206
5520,1.969103316,0.086185206,0.086185206
5521,1.969103316,0.086185206,0.086185206
5522,1.969103316,0.086185206,0.086185206
5523,1.969103316,0.086185206,0.086185206
5524,1.969103316,0.086185206,0.086185206
5525,1.969103316,0.086185206,0.086185206
5526,1.969103316,0.086185206,0.086185206
5527,1.969103316,0.086185206,0.086185206
5528,1.969103316,0.086185206,0.086185206
5529,1.969103316,0.086185206,0.086185206
5530,1.969103316,0.086185206,0.086185206
5531,1.969103316,0.086185206,0.086185206
5532,1.969103316,0.086185206,0.086185206
5533,1.969103316,0.086185206,0.086185206
5534,1.969103316,0.086185206,0.086185206
5535,1.969103316,0.086185206,0.086185206
5536,1.969103316,0.086185206,0.086185206
5537,1.969103316,0.086185206,0.086185206
5538,1.969103316,0.086185206,0.086185206
5539,1.969103316,0.086185206,0.086185206
5540,1.969103316,0.086185206,0.086185206
5541,1.969103316,0.086185206,0.086185206
5542,1.969103316,0.086185206,0.086185206
5543,1.969103316,0.086185206,0.086185206
5544,1.969103316,0.086185206,0.086185206
5545,1.969103316,0.086185206,0.086185206
5546,1.969103316,0.086185206,0.086185206
5547,1.969103316,0.086185206,0.086185206
5548,1.969103316,0.086185206,0.086185206
5549,1.969103316,0.086185206,0.086185206
5550,1.969103316,0.086185206,0.086185206
5551,1.969103316,0.086185206,0.086185206
5552,1.969103316,0.086185206,0.086185206
5553,1.969103316,0.086185206,0.086185206
5554,1.969103316,0.086185206,0.086185206
5555,1.969103316,0.086185206,0.086185206
5556,1.969103316,0.086185206,0.086185206
5557,1.969103316,0.086185206,0.086185206
5558,1.969103316,0.086185206,0.086185206
5559,1.969103316,0.086185206,0.086185206
5560,1.969103316,0.086185206,0.086185206
5561,1.969103316,0.086185206,0.086185206
5562,1.969103316,0.086185206,0.086185206
5563,1.969103316,0.086185206,0.086185206
5564,1.969103316,0.086185206,0.086185206
5565,1.969103316,0.086185206,0.086185206
5566,1.969103316,0.086185206,0.086185206
5567,1.969103316,0.086185206,0.086185206
5568,1.969103316,0.086185206,0.086185206
5569,1.969103316,0.086185206,0.086185206
5570,1.969103316,0.086185206,0.086185206
5571,1.969103316,0.086185206,0.086185206
5572,1.969103316,0.086185206,0.086185206
5573,1.969103316,0.086185206,0.086185206
5574,1.969103316,0.086185206,0.086185206
5575,1.969103316,0.086185206,0.086185206
5576,1.969103316,0.086185206,0.086185206
5577,1.969103316,0.086185206,0.086185206
5578,1.969103316,0.086185206,0.086185206
5579,1.969103316,0.086185206,0.086185206
5580,1.969103316,0.086185206,0.086185206
5581,1.969103316,0.086185206,0.086185206
5582,1.969103316,0.086185206,0.086185206
5583,1.969103316,0.086185206,0.086185206
5584,1.969103316,0.086185206,0.086185206
5585,1.969103316,0.086185206,0.086185206
5586,1.969103316,0.086185206,0.086185206
5587,1.969103316,0.086185206,0.086185206
5588,1.969103316,0.086185206,0.086185206
5589,1.969103316,0.086185206,0.086185206
5590,1.969103316,0.086185206,0.086185206
5591,1.969103316,0.086185206,0.086185206
5592,1.969103316,0.086185206,0.086185206
5593,1.969103316,0.086185206,0.086185206
5594,1.969103316,0.086185206,0.086185206
5595,1.969103316,0.086185206,0.086185206
5596,1.969103316,0.086185206,0.086185206
5597,1.969103316,0.086185206,0.086185206
5598,1.969103316,0.086185206,0.086185206
5599,1.969103316,0.086185206,0.086185206
5600,1.969103316,0.086185206,0.086185206
5601,1.969103316,0.086185206,0.086185206
5602,1.969103316,0.086185206,0.086185206
5603,1.969103316,0.086185206,0.086185206
5604,1.969103316,0.086185206,0.086185206
5605,1.969103316,0.086185206,0.086185206
5606,1.969103316,0.086185206,0.086185206
5607,1.969103316,0.086185206,0.086185206
5608,1.969103316,0.086185206,0.086185206
5609,1.969103316,0.086185206,0.086185206
5610,1.969103316,0.086185206,0.086185206
5611,1.969103316,0.086185206,0.086185206
5612,1.969103316,0.086185206,0.086185206
5613,1.969103316,0.086185206,0.086185206
5614,1.969103316,0.086185206,0.086185206
5615,1.969103316,0.086185206,0.086185206
5616,1.969103316,0.086185206,0.086185206
5617,1.969103316,0.086185206,0.086185206
5618,1.969103316,0.086185206,0.086185206
5619,1.969103316,0.086185206,0.086185206
5620,1.969103316,0.086185206,0.086185206
5621,1.969103316,0.086185206,0.086185206
5622,1.969103316,0.086185206,0.086185206
5623,1.969103316,0.086185206,0.086185206
5624,1.969103316,0.086185206,0.086185206
5625,1.969103316,0.086185206,0.086185206
5626,1.969103316,0.086185206,0.086185206
5627,1.969103316,0.086185206,0.086185206
5628,1.969103316,0.086185206,0.086185206
5629,1.969103316,0.086185206,0.086185206
5630,1.969103316,0.086185206,0.086185206
5631,1.969103316,0.086185206,0.086185206
5632,1.969103316,0.086185206,0.086185206
5633,1.969103316,0.086185206,0.086185206
5634,1.969103316,0.086185206,0.086185206
5635,1.969103316,0.086185206,0.086185206
5636,1.969103316,0.086185206,0.086185206
5637,1.969103316,0.086185206,0.086185206
5638,1.969103316,0.086185206,0.086185206
5639,1.969103316,0.086185206,0.086185206
5640,1.969103316,0.086185206,0.086185206
5641,1.969103316,0.086185206,0.086185206
5642,1.969103316,0.086185206,0.086185206
5643,1.969103316,0.086185206,0.086185206
5644,1.969103316,0.086185206,0.086185206
5645,1.969103316,0.086185206,0.086185206
5646,1.969103316,0.086185206,0.086185206
5647,1.969103316,0.086185206,0.086185206
5648,1.969103316,0.086185206,0.086185206
5649,1.969103316,0.086185206,0.086185206
5650,1.969103316,0.086185206,0.086185206
5651,1.969103316,0.086185206,0.086185206
